FECHA,HORA UTC,TIPO_SISMO,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD ML,MAGNITUD MW,AGENCIA,NUMERO_DE_ESTACIONES,NOMBRE_SFILE,NOMBRE_FORMA_ONDA,DEPARTMENTO,MUNICIPIO,RMS,ERROR_LATITUD,ERROR_LONGITUD,ERROR_PROFUNDIDAD,GAP
10/12/2015 12:00:00 AM,03:28:09,L ,5.11,-76.366,13.1,1.7,NA,RSN,7,12-0328-09L.S201510,2015-10-12-0317-47M.COL___334,CHOCO,SAN JOSE DEL PALMAR,0.4,2.7,5.4,4.9,228
10/12/2015 12:00:00 AM,04:35:40,L ,7.476,-77.569000000000003,4.4,4.5,4.7,RSN,55,12-0435-39L.S201510,2015-10-12-0425-38M.COL___334,CHOCO,JURADO,0.7,1.6,2.1,3.9,47
10/12/2015 12:00:00 AM,04:51:28,L ,7.46,-75.301000000000002,45.9,2.2,NA,RSN,19,12-0451-28L.S201510,2015-10-12-0447-36M.COL___334,ANTIOQUIA,CACERES,0.5,2.2,2.2,6.8,56
10/12/2015 12:00:00 AM,06:02:34,L ,6.322,-73.572999999999993,96,1.5,NA,RSN,7,12-0602-34L.S201510,2015-10-12-0557-38M.COL___334,SANTANDER,SANTA HELENA DEL OPON,0.4,2.5,4.4,6.8,111
10/12/2015 12:00:00 AM,06:23:16,L ,6.769,-76.671999999999997,0,1.6,NA,RSN,8,12-0623-16L.S201510,2015-10-12-0617-48M.COL___334,ANTIOQUIA,MURINDO,0.4,2.7,2.2,4.5,188
10/12/2015 12:00:00 AM,06:48:41,L ,6.798,-73.141000000000005,139.5,2.5,NA,RSN,21,12-0648-41L.S201510,2015-10-12-0647-48M.COL___334,SANTANDER,LOS SANTOS,0.6,2.7,4,5.6,137
10/12/2015 12:00:00 AM,07:33:04,L ,6.72,-73.516000000000005,108.6,2.7,NA,RSN,27,12-0733-04L.S201510,2015-10-12-0727-49M.COL___334,SANTANDER,EL CARMEN,0.4,1.9,2,4.2,47
10/12/2015 12:00:00 AM,07:59:35,L ,5.379,-74.876999999999995,11.5,1.5,NA,RSN,10,12-0759-35L.S201510,2015-10-12-0757-37M.COL___334,CALDAS,VICTORIA,0.3,1.8,1.4,9.9,77
10/12/2015 12:00:00 AM,08:09:43,L ,6.849,-76.748999999999995,13.6,1.3,NA,RSN,4,12-0809-43L.S201510,2015-10-12-0807-40M.COL___334,ANTIOQUIA,MURINDO,0.6,4.6,10.1,6.7,270
10/12/2015 12:00:00 AM,09:43:37,L ,6.811,-73.134,146,2.9,3.3,RSN,24,12-0943-37L.S201510,2015-10-12-0937-41M.COL___337,SANTANDER,LOS SANTOS,0.4,2,3.3,4.2,120
10/12/2015 12:00:00 AM,10:07:13,L ,6.795,-73.096000000000004,144.1,1.4,NA,RSN,6,12-1007-13L.S201510,2015-10-12-0957-47M.COL___340,SANTANDER,LOS SANTOS,0.3,3.2,5.5,5.8,143
10/12/2015 12:00:00 AM,10:14:02,L ,10.285,-74.087000000000003,49.7,1.2,NA,RSN,5,12-1014-02L.S201510,2015-10-12-1007-37M.COL___340,MAGDALENA,ALGARROBO,0.1,2,1.7,4.3,168
10/12/2015 12:00:00 AM,10:20:59,L ,3.646,-75.995999999999995,4.7,1.2,NA,RSN,9,12-1020-59L.S201510,2015-10-12-1017-37M.COL___340,VALLE DEL CAUCA,GINEBRA,0.6,2.6,3.2,10.9,106
10/12/2015 12:00:00 AM,10:21:45,L ,7.457,-77.558999999999997,5.5,2.4,NA,RSN,12,12-1021-45L.S201510,2015-10-12-1017-37M.COL___340,CHOCO,JURADO,0.6,2.5,3.3,6.7,88
10/12/2015 12:00:00 AM,11:47:07,L ,4.501,-76.747,4,2.1,NA,RSN,15,12-1147-07L.S201510,2015-10-12-1137-50M.COL___340,CHOCO,SIPI,0.6,2.4,2.8,5.3,116
10/12/2015 12:00:00 AM,13:26:52,L ,4.505,-76.263999999999996,105.8,1.5,NA,RSN,5,12-1326-52L.S201510,2015-10-12-1317-51M.COL___337,VALLE DEL CAUCA,EL DOVIO,0.3,4.6,5,7.4,222
10/12/2015 12:00:00 AM,13:44:31,L ,6.841,-71.97,4,2.3,NA,RSN,13,12-1344-31L.S201510,2015-10-12-1337-48M.COL___337,ARAUCA,SARAVENA,0.5,2.5,2.8,5,119
10/12/2015 12:00:00 AM,13:58:39,L ,6.915,-76.247,0,1.4,NA,RSN,6,12-1358-39L.S201510,2015-10-12-1347-48M.COL___337,ANTIOQUIA,URAMITA,0.6,4.4,11.9,8.699999999999999,213
10/12/2015 12:00:00 AM,14:13:44,L ,6.794,-72.001000000000005,0,2,NA,RSN,6,12-1413-44L.S201510,2015-10-12-1407-48M.COL___337,ARAUCA,SARAVENA,0.7,5,5.4,9,192
10/12/2015 12:00:00 AM,14:35:26,L ,6.814,-73.147999999999996,149.1,1.6,NA,RSN,6,12-1435-26L.S201510,2015-10-12-1427-50M.COL___337,SANTANDER,LOS SANTOS,0.5,5.1,8.4,8.6,201
10/12/2015 12:00:00 AM,14:38:05,L ,6.807,-73.159000000000006,139.9,1.6,NA,RSN,6,12-1438-05L.S201510,2015-10-12-1427-50M.COL___337,SANTANDER,LOS SANTOS,0.4,3.6,6.3,7.1,135
10/12/2015 12:00:00 AM,15:17:12,L ,6.771,-73.128,140.69999999999999,1.9,NA,RSN,6,12-1517-12L.S201510,2015-10-12-1507-50M.COL___331,SANTANDER,LOS SANTOS,0.1,1.4,2.2,2.3,140
10/12/2015 12:00:00 AM,16:22:28,L ,4.36,-75.662000000000006,4,0.8,NA,RSN,4,12-1622-27L.S201510,2015-10-12-1617-46M.COL___325,QUINDIO,CORDOBA,0.3,3.3,2.3,6.5,146
10/12/2015 12:00:00 AM,16:58:44,L ,6.815,-73.119,147.19999999999999,1.9,NA,RSN,8,12-1658-44L.S201510,2015-10-12-1657-48M.COL___331,SANTANDER,LOS SANTOS,0.4,3.4,4,5.4,139
10/12/2015 12:00:00 AM,17:33:20,L ,7.476,-73.19,129.19999999999999,2,NA,RSN,6,12-1733-20L.S201510,2015-10-12-1727-49M.COL___334,SANTANDER,EL PLAYON,0.5,5.3,6.5,10.1,115
10/12/2015 12:00:00 AM,19:33:25,L ,1.746,-76.338999999999999,4.1,0.8,NA,RSN,5,12-1933-25L.S201510,2015-10-12-1927-48M.COL___319,HUILA,SAN AGUSTIN,0.3,2.6,2.2,4.9,151
10/12/2015 12:00:00 AM,19:49:39,L ,6.525,-73.494,110.3,3.1,3.6,RSN,27,12-1949-39L.S201510,2015-10-12-1947-47M.COL___313,SANTANDER,EL CARMEN,0.6,2.2,2.8,5.3,54
10/12/2015 12:00:00 AM,19:52:04,L ,6.826,-73.103999999999999,149.1,3.1,3.4,RSN,29,12-1952-04L.S201510,2015-10-12-1947-47M.COL___313,SANTANDER,LOS SANTOS,0.5,2.3,2.8,4.3,72
10/12/2015 12:00:00 AM,20:02:13,L ,7.715,-75.192999999999998,16.100000000000001,1.9,NA,RSN,6,12-2002-13L.S201510,2015-10-12-1957-47M.COL___316,ANTIOQUIA,CACERES,0.5,5.7,2.4,4.1,182
10/12/2015 12:00:00 AM,20:26:27,L ,4.674,-76.11,92.1,1.4,NA,RSN,6,12-2026-27L.S201510,2015-10-12-2017-48M.COL___310,VALLE DEL CAUCA,ARGELIA,0.3,3,3.7,6.4,166
10/12/2015 12:00:00 AM,21:08:56,L ,7.261,-75.194999999999993,22.9,1.4,NA,RSN,7,12-2108-56L.S201510,2015-10-12-2057-48M.COL___334,ANTIOQUIA,ANORI,0.4,3.8,2.3,4.7,75
10/12/2015 12:00:00 AM,22:14:12,L ,4.419,-76.62,97,1.4,NA,RSN,5,12-2214-12L.S201510,2015-10-12-2207-45M.COL___331,CHOCO,SIPI,0.3,5.8,5.9,9.199999999999999,270
10/12/2015 12:00:00 AM,23:10:01,L ,6.785,-73.11,143.5,1.7,NA,RSN,12,12-2310-01L.S201510,2015-10-12-2307-48M.COL___331,SANTANDER,LOS SANTOS,0.3,2.7,3,4.6,142
10/12/2015 12:00:00 AM,23:55:14,L ,6.781,-73.100999999999999,147.6,1.2,NA,RSN,6,12-2355-14L.S201510,2015-10-12-2347-49M.COL___331,SANTANDER,LOS SANTOS,0.3,3.5,3.9,5.6,143
10/12/2015 12:00:00 AM,23:57:08,L ,6.781,-73.120999999999995,150.69999999999999,1.5,NA,RSN,9,12-2357-08L.S201510,2015-10-12-2347-49M.COL___331,SANTANDER,LOS SANTOS,0.2,2,2.8,3.6,141
10/13/2015 12:00:00 AM,00:02:48,L ,6.783,-73.2,134.5,1.2,NA,RSN,4,13-0002-48L.S201510,2015-10-13-0000-06M.COL___338,SANTANDER,ZAPATOCA,0.3,4.6,6.7,7.5,131
10/13/2015 12:00:00 AM,00:22:37,L ,6.799,-73.135000000000005,140.6,1.1,NA,RSN,4,13-0022-37L.S201510,2015-10-13-0017-49M.COL___337,SANTANDER,LOS SANTOS,0.2,3.3,4.4,6,138
10/13/2015 12:00:00 AM,00:32:37,L ,6.522,-73.513000000000005,104.1,1.4,NA,RSN,8,13-0032-37L.S201510,2015-10-13-0027-46M.COL___337,SANTANDER,EL CARMEN,0.6,4.3,5.2,8.699999999999999,106
10/13/2015 12:00:00 AM,00:45:54,L ,6.85,-73.177000000000007,143.6,1.8,NA,RSN,11,13-0045-54L.S201510,2015-10-13-0037-48M.COL___337,SANTANDER,ZAPATOCA,0.4,2.8,4.5,5.6,68
10/13/2015 12:00:00 AM,00:59:55,L ,6.793,-73.11,143.69999999999999,1.3,NA,RSN,4,13-0059-55L.S201510,2015-10-13-0057-45M.COL___334,SANTANDER,LOS SANTOS,0.1,2.4,3.5,3.6,142
10/13/2015 12:00:00 AM,01:24:28,L ,5.645,-74.861000000000004,2.5,1,NA,RSN,5,13-0124-28L.S201510,2015-10-13-0117-47M.COL___334,CALDAS,NORCASIA,0.6,4,4.1,4.7,133
10/13/2015 12:00:00 AM,01:29:44,L ,6.825,-73.146000000000001,147.1,2.3,NA,RSN,17,13-0129-44L.S201510,2015-10-13-0127-50M.COL___334,SANTANDER,LOS SANTOS,0.5,2.7,4,5.4,70
10/13/2015 12:00:00 AM,01:34:32,L ,5.829,-75.95,56.3,1,NA,RSN,4,13-0134-33L.S201510,2015-10-13-0127-50M.COL___334,ANTIOQUIA,HISPANIA,0.2,4.8,7.2,8.699999999999999,149
10/13/2015 12:00:00 AM,02:28:00,L ,11.276,-72.81,63.6,1.5,NA,RSN,7,13-0228-01L.S201510,2015-10-13-0217-48M.COL___334,LA GUAJIRA,HATO NUEVO,0.3,3.6,2.9,4.8,157
10/13/2015 12:00:00 AM,02:35:57,L ,6.746,-73.09,144.5,1.1,NA,RSN,4,13-0235-57L.S201510,2015-10-13-0227-46M.COL___334,SANTANDER,JORDAN,0.2,3.9,6.4,5.4,146
10/13/2015 12:00:00 AM,03:03:44,L ,4.742,-76.141000000000005,101.6,1.1,NA,RSN,4,13-0303-44L.S201510,2015-10-13-0257-50M.COL___334,VALLE DEL CAUCA,ARGELIA,0.3,3.9,5.3,10.4,171
10/13/2015 12:00:00 AM,03:15:33,L ,7.468,-73.186999999999998,128.19999999999999,2.3,NA,RSN,20,13-0315-33L.S201510,2015-10-13-0307-35M.COL___334,SANTANDER,EL PLAYON,0.5,3,3.6,5.8,114
10/13/2015 12:00:00 AM,03:21:23,L ,6.779,-73.17,140.69999999999999,1.6,NA,RSN,11,13-0321-23L.S201510,2015-10-13-0317-48M.COL___334,SANTANDER,LOS SANTOS,0.4,2.5,3.8,5,134
10/13/2015 12:00:00 AM,04:18:32,L ,6.724,-73.138999999999996,141.9,1.2,NA,RSN,6,13-0418-32L.S201510,2015-10-13-0407-44M.COL___334,SANTANDER,JORDAN,0.3,3.4,4.2,5.9,141
10/13/2015 12:00:00 AM,04:23:41,L ,2.176,-76.150000000000006,4,1.2,NA,RSN,9,13-0423-41L.S201510,2015-10-13-0417-41M.COL___334,HUILA,LA ARGENTINA,0.5,2.7,1.9,5.9,92
10/13/2015 12:00:00 AM,05:24:28,L ,6.772,-73.162999999999997,148.30000000000001,1.2,NA,RSN,4,13-0524-28L.S201510,2015-10-13-0517-48M.COL___334,SANTANDER,LOS SANTOS,0.2,3,4.7,5.1,233
10/13/2015 12:00:00 AM,05:40:41,L ,4.093,-76.051000000000002,153.5,0.9,NA,RSN,5,13-0540-41L.S201510,2015-10-13-0537-47M.COL___334,VALLE DEL CAUCA,ANDALUCIA,0.3,4.6,6.7,7.1,112
10/13/2015 12:00:00 AM,07:00:52,L ,6.752,-73.201999999999998,134.9,1.1,NA,RSN,5,13-0700-52L.S201510,2015-10-13-0657-42M.COL___331,SANTANDER,VILLANUEVA,0.2,2.7,3.8,4.7,132
10/13/2015 12:00:00 AM,07:04:08,L ,6.791,-73.131,142.5,1.3,NA,RSN,5,13-0704-08L.S201510,2015-10-13-0657-42M.COL___331,SANTANDER,LOS SANTOS,0.2,3.6,5.7,5.1,139
10/13/2015 12:00:00 AM,07:31:32,L ,6.106,-73.646000000000001,114.5,0.9,NA,RSN,4,13-0731-32L.S201510,2015-10-13-0727-48M.COL___334,SANTANDER,CHIPATA,0.1,3.8,3.1,4,161
10/13/2015 12:00:00 AM,08:18:26,L ,6.792,-73.088999999999999,145.69999999999999,2,NA,RSN,12,13-0818-26L.S201510,2015-10-13-0807-45M.COL___334,SANTANDER,LOS SANTOS,0.5,2.9,4.5,5.8,144
10/13/2015 12:00:00 AM,08:43:46,L ,7.49,-73.191000000000003,128.4,1.6,NA,RSN,5,13-0843-46L.S201510,2015-10-13-0837-48M.COL___334,SANTANDER,EL PLAYON,0.3,3.8,3.8,6.3,127
10/13/2015 12:00:00 AM,09:04:29,L ,6.834,-73.111999999999995,146.30000000000001,1.3,NA,RSN,7,13-0904-29L.S201510,2015-10-13-0857-45M.COL___334,SANTANDER,LOS SANTOS,0.4,3.7,5.2,6.5,139
10/13/2015 12:00:00 AM,09:36:07,L ,6.349,-73.42,123.9,1.1,NA,RSN,5,13-0936-07L.S201510,2015-10-13-0927-48M.COL___331,SANTANDER,CHIMA,0.2,3.9,5.2,5.2,165
10/13/2015 12:00:00 AM,10:37:58,L ,5.601,-74.382999999999996,81.3,1.7,NA,RSN,10,13-1037-58L.S201510,2015-10-13-1027-48M.COL___337,CUNDINAMARCA,YACOPI,0.4,2.7,2.5,5.8,80
10/13/2015 12:00:00 AM,13:10:24,L ,6.472,-73.322000000000003,128.80000000000001,2.1,NA,RSN,14,13-1310-24L.S201510,2015-10-13-1307-48M.COL___337,SANTANDER,SIMACOTA,0.4,2.3,3.2,4.6,108
10/13/2015 12:00:00 AM,15:43:48,L ,6.112,-73.724999999999994,105.5,1.7,NA,RSN,6,13-1543-48L.S201510,2015-10-13-1537-48M.COL___339,SANTANDER,CHIPATA,0.3,3,2.7,5.8,108
10/13/2015 12:00:00 AM,16:00:40,L ,6.779,-73.114000000000004,144.9,1.5,NA,RSN,5,13-1600-40L.S201510,2015-10-13-1557-48M.COL___339,SANTANDER,LOS SANTOS,0.2,3.3,3.7,4.2,239
10/13/2015 12:00:00 AM,16:26:43,L ,6.711,-76.697999999999993,12.1,2.8,NA,RSN,24,13-1626-43L.S201510,2015-10-13-1617-48M.COL___339,ANTIOQUIA,VIGIA DEL FUERTE,0.6,2.2,2,3.6,67
10/13/2015 12:00:00 AM,16:31:52,L ,6.25,-75.78,20.5,1.5,NA,RSN,4,13-1631-52L.S201510,2015-10-13-1627-48M.COL___339,ANTIOQUIA,HELICONIA,0.3,2.1,2.5,3.3,132
10/13/2015 12:00:00 AM,18:41:56,L ,5.394,-75.986999999999995,4,1.8,NA,RSN,9,13-1841-56L.S201510,2015-10-13-1837-48M.COL___320,RISARALDA,MISTRATO,0.5,2.1,3.3,5.5,158
10/13/2015 12:00:00 AM,18:49:42,L ,11.502000000000001,-72.292000000000002,3,2.4,NA,RSN,4,13-1849-42L.S201510,2015-10-13-1847-48M.COL___317,LA GUAJIRA,MAICAO,0.2,10.7,8.699999999999999,4,185
10/13/2015 12:00:00 AM,19:42:22,L ,6.81,-73.150999999999996,140,2.6,NA,RSN,20,13-1942-22L.S201510,2015-10-13-1937-48M.COL___316,SANTANDER,LOS SANTOS,0.5,2.3,3.4,4.7,135
10/13/2015 12:00:00 AM,20:03:36,L ,7.204,-76.007000000000005,0,2.1,NA,RSN,9,13-2003-36L.S201510,2015-10-13-1957-48M.COL___337,ANTIOQUIA,PEQUE,0.4,2.5,3.1,5,174
10/13/2015 12:00:00 AM,21:10:40,L ,11.255000000000001,-73.956999999999994,4,2.2,NA,RSN,6,13-2110-40L.S201510,2015-10-13-2107-48M.COL___337,MAGDALENA,SANTA MARTA,0.3,3.9,1.7,9.199999999999999,211
10/13/2015 12:00:00 AM,21:41:28,L ,5.663,-73.983999999999995,106.4,1.4,NA,RSN,5,13-2141-28L.S201510,2015-10-13-2137-46M.COL___340,BOYACA,PAUNA,0.2,3,2.6,4.7,137
10/13/2015 12:00:00 AM,22:42:10,L ,6.874,-74.933999999999997,25.3,1.8,NA,RSN,12,13-2242-10L.S201510,2015-10-13-2237-46M.COL___337,ANTIOQUIA,AMALFI,0.3,1.6,2.2,4.8,105
10/13/2015 12:00:00 AM,23:37:13,L ,5.742,-73.049000000000007,12.4,1.2,NA,RSN,4,13-2337-13L.S201510,2015-10-13-2327-42M.COL___337,BOYACA,TIBASOSA,0.3,5.6,10.1,4.4,266
10/14/2015 12:00:00 AM,00:14:32,L ,6.776,-73.111000000000004,143.80000000000001,1.7,NA,RSN,4,14-0014-32L.S201510,2015-10-14-0007-47M.COL___337,SANTANDER,LOS SANTOS,0.2,3.5,5.2,5.4,142
10/14/2015 12:00:00 AM,01:23:41,L ,6.799,-73.113,140.80000000000001,2.5,3.3,RSN,20,14-0123-41L.S201510,2015-10-14-0117-49M.COL___337,SANTANDER,LOS SANTOS,0.4,2.5,2.8,4.6,73
10/14/2015 12:00:00 AM,02:05:04,L ,6.758,-73.055999999999997,130.6,1.3,NA,RSN,4,14-0205-04L.S201510,2015-10-14-0157-36M.COL___337,SANTANDER,LOS SANTOS,0.3,3.7,5.5,6.3,150
10/14/2015 12:00:00 AM,02:46:04,L ,6.314,-73.448999999999998,128.30000000000001,1.9,NA,RSN,12,14-0246-04L.S201510,2015-10-14-0237-48M.COL___334,SANTANDER,CONTRATACION,0.5,2.7,3.9,6,95
10/14/2015 12:00:00 AM,03:11:01,L ,6.834,-73.141000000000005,144.19999999999999,1.8,NA,RSN,9,14-0311-01L.S201510,2015-10-14-0307-48M.COL___337,SANTANDER,LOS SANTOS,0.6,3.9,7.6,8.300000000000001,135
10/14/2015 12:00:00 AM,03:12:25,L ,6.816,-73.103999999999999,144.19999999999999,1.9,NA,RSN,13,14-0312-25L.S201510,2015-10-14-0307-48M.COL___337,SANTANDER,LOS SANTOS,0.6,3.8,4.7,7.2,73
10/14/2015 12:00:00 AM,03:22:11,L ,6.012,-74.278999999999996,20,1.1,NA,RSN,7,14-0322-11L.S201510,2015-10-14-0317-50M.COL___337,BOYACA,PUERTO BOYACA,0.6,5.6,3.1,7.2,109
10/14/2015 12:00:00 AM,03:31:19,L ,4.888,-76.325999999999993,100.2,0.9,NA,RSN,4,14-0331-19L.S201510,2015-10-14-0327-50M.COL___337,CHOCO,SAN JOSE DEL PALMAR,0.3,3.2,5.7,10,197
10/14/2015 12:00:00 AM,03:37:23,L ,6.879,-73.302999999999997,120.6,2.4,NA,RSN,21,14-0337-23L.S201510,2015-10-14-0327-50M.COL___337,SANTANDER,BETULIA,0.6,2.6,3.1,5.2,51
10/14/2015 12:00:00 AM,04:27:56,L ,6.755,-73.135999999999996,137,1.5,NA,RSN,5,14-0427-56L.S201510,2015-10-14-0417-47M.COL___337,SANTANDER,LOS SANTOS,0.4,4.7,6.5,7.5,140
10/14/2015 12:00:00 AM,04:43:59,L ,2.419,-75.605000000000004,11.7,1.6,NA,RSN,8,14-0443-59L.S201510,2015-10-14-0437-46M.COL___337,HUILA,GIGANTE,0.5,3.4,3.2,7.9,85
10/14/2015 12:00:00 AM,05:37:47,L ,6.818,-73.126999999999995,142.69999999999999,2.8,3.2,RSN,28,14-0537-48L.S201510,2015-10-14-0535-17M.COL___337,SANTANDER,LOS SANTOS,0.6,2.7,3.4,5.2,71
10/14/2015 12:00:00 AM,07:47:19,L ,7.742,-73.328999999999994,117.6,5.4,5.5,RSN,58,14-0747-20L.S201510,2015-10-14-0737-16M.COL___337,CESAR,SAN ALBERTO,0.5,1.6,2.4,3.9,59
10/14/2015 12:00:00 AM,08:13:53,L ,5.599,-73.853999999999999,126.1,1.5,NA,RSN,8,14-0813-53L.S201510,2015-10-14-0807-39M.COL___334,BOYACA,CHIQUINQUIRA,0.4,3.4,2.8,6.1,104
10/14/2015 12:00:00 AM,08:50:03,L ,6.796,-73.091999999999999,146.1,2.1,NA,RSN,15,14-0850-03L.S201510,2015-10-14-0847-42M.COL___334,SANTANDER,LOS SANTOS,0.5,2.8,5,5.6,144
10/14/2015 12:00:00 AM,09:10:45,L ,3.473,-76.234999999999999,140,1.3,NA,RSN,5,14-0910-45L.S201510,2015-10-14-0907-39M.COL___333,VALLE DEL CAUCA,PRADERA,0.4,5,6.8,7.4,139
10/14/2015 12:00:00 AM,09:22:43,L ,6.768,-73.147000000000006,144,1.5,NA,RSN,8,14-0922-43L.S201510,2015-10-14-0917-44M.COL___334,SANTANDER,LOS SANTOS,0.4,3,5.4,5.5,200
10/14/2015 12:00:00 AM,10:19:20,L ,6.799,-73.260000000000005,159.30000000000001,1.5,NA,RSN,5,14-1019-20L.S201510,2015-10-14-1017-47M.COL___334,SANTANDER,ZAPATOCA,0.3,3,6.8,5.9,237
10/14/2015 12:00:00 AM,10:43:36,L ,6.772,-73.180000000000007,142.30000000000001,1.4,NA,RSN,7,14-1043-36L.S201510,2015-10-14-1037-46M.COL___334,SANTANDER,LOS SANTOS,0.4,2.7,4.5,5.7,197
10/14/2015 12:00:00 AM,12:07:54,L ,6.832,-73.126999999999995,145.9,2.5,NA,RSN,20,14-1207-54L.S201510,2015-10-14-1157-47M.COL___334,SANTANDER,LOS SANTOS,0.5,2.6,3.7,5.1,120
10/14/2015 12:00:00 AM,12:27:39,L ,6.77,-73.150999999999996,144.1,2.1,NA,RSN,13,14-1227-39L.S201510,2015-10-14-1217-49M.COL___334,SANTANDER,LOS SANTOS,0.5,2.9,4.8,6.1,137
10/14/2015 12:00:00 AM,12:59:00,L ,6.833,-73.156000000000006,139.19999999999999,2.6,NA,RSN,19,14-1259-00L.S201510,2015-10-14-1257-50M.COL___334,SANTANDER,LOS SANTOS,0.4,2.2,3.5,4.7,134
10/14/2015 12:00:00 AM,13:16:48,L ,6.806,-73.099999999999994,151.30000000000001,2.2,NA,RSN,11,14-1316-48L.S201510,2015-10-14-1307-50M.COL___334,SANTANDER,LOS SANTOS,0.4,2.5,3.6,4.7,142
10/14/2015 12:00:00 AM,13:49:04,L ,6.808,-73.120999999999995,146.1,3.3,3.6,RSN,28,14-1349-04L.S201510,2015-10-14-1347-50M.COL___316,SANTANDER,LOS SANTOS,0.5,2.1,2.6,4.2,56
10/14/2015 12:00:00 AM,15:27:31,L ,7.544,-73.387,112,1.7,NA,RSN,4,14-1527-31L.S201510,2015-10-14-1517-49M.COL___340,NORTE DE SANTANDER,LA ESPERANZA,0.3,4.8,2.6,6.9,198
10/14/2015 12:00:00 AM,16:02:05,L ,3.988,-76.41,13.2,1.6,NA,RSN,7,14-1602-05L.S201510,2015-10-14-1557-46M.COL___334,VALLE DEL CAUCA,CALIMA,0.4,2.8,5.3,5.8,197
10/14/2015 12:00:00 AM,16:06:31,L ,6.514,-73.676000000000002,104.5,2.4,NA,RSN,15,14-1606-31L.S201510,2015-10-14-1557-46M.COL___334,SANTANDER,SANTA HELENA DEL OPON,0.4,2.3,2.6,5.5,68
10/14/2015 12:00:00 AM,16:21:14,L ,6.573,-73.495000000000005,106,2,NA,RSN,5,14-1621-14L.S201510,2015-10-14-1617-50M.COL___313,SANTANDER,EL CARMEN,0.2,2.3,2.4,4.4,148
10/14/2015 12:00:00 AM,16:31:43,L ,6.825,-73.191999999999993,147.6,1.7,NA,RSN,8,14-1631-43L.S201510,2015-10-14-1627-48M.COL___321,SANTANDER,ZAPATOCA,0.5,3.8,4.7,6.5,134
10/14/2015 12:00:00 AM,16:51:55,L ,6.822,-73.141000000000005,144.30000000000001,2.8,NA,RSN,19,14-1651-55L.S201510,2015-10-14-1647-47M.COL___325,SANTANDER,LOS SANTOS,0.5,2.7,3.9,5.5,136
10/14/2015 12:00:00 AM,20:58:48,L ,5.945,-74.863,4,1.1,NA,RSN,5,14-2058-48L.S201510,2015-10-14-2047-48M.COL___322,ANTIOQUIA,SAN LUIS,0.6,2.8,6.1,8.9,181
10/14/2015 12:00:00 AM,22:24:46,L ,6.783,-73.120999999999995,150.6,2,NA,RSN,13,14-2224-46L.S201510,2015-10-14-2217-46M.COL___337,SANTANDER,LOS SANTOS,0.3,1.7,2.5,3.7,140
10/14/2015 12:00:00 AM,22:27:34,L ,6.767,-73.111999999999995,148.80000000000001,1.6,NA,RSN,7,14-2227-34L.S201510,2015-10-14-2217-46M.COL___337,SANTANDER,LOS SANTOS,0.3,2.9,2.9,5,142
10/14/2015 12:00:00 AM,23:41:36,L ,6.798,-73.126000000000005,144.80000000000001,3.4,3.7,RSN,35,14-2341-36L.S201510,2015-10-14-2337-50M.COL___340,SANTANDER,LOS SANTOS,0.5,2,2.5,4.2,55
10/15/2015 12:00:00 AM,01:36:22,L ,6.815,-73.150000000000006,146.9,2.8,NA,RSN,22,15-0136-22L.S201510,2015-10-15-0127-48M.COL___340,SANTANDER,LOS SANTOS,0.4,2.2,2.6,4.2,70
10/15/2015 12:00:00 AM,01:37:45,L ,6.782,-73.111000000000004,147.9,2.5,NA,RSN,21,15-0137-45L.S201510,2015-10-15-0127-48M.COL___340,SANTANDER,LOS SANTOS,0.6,2.9,4.5,6.3,123
10/15/2015 12:00:00 AM,01:57:14,L ,6.908,-73.198999999999998,127.6,1.5,NA,RSN,7,15-0157-14L.S201510,2015-10-15-0147-46M.COL___340,SANTANDER,BETULIA,0.3,2.4,5.4,5.3,179
10/15/2015 12:00:00 AM,03:22:16,L ,6.825,-72.974999999999994,145.19999999999999,1.4,NA,RSN,5,15-0322-16L.S201510,2015-10-15-0317-48M.COL___340,SANTANDER,CEPITA,0.4,4.3,8.6,7.7,200
10/15/2015 12:00:00 AM,03:43:52,L ,6.75,-73.117999999999995,147.1,1.3,NA,RSN,4,15-0343-52L.S201510,2015-10-15-0337-50M.COL___340,SANTANDER,LOS SANTOS,0.3,5,5.7,6.8,244
10/15/2015 12:00:00 AM,04:00:08,L ,6.794,-73.135999999999996,144.9,1.5,NA,RSN,11,15-0400-08L.S201510,2015-10-15-0357-45M.COL___340,SANTANDER,LOS SANTOS,0.4,2.6,4.3,5.5,138
10/15/2015 12:00:00 AM,04:03:00,L ,6.804,-73.131,144,1.8,NA,RSN,14,15-0403-00L.S201510,2015-10-15-0357-45M.COL___340,SANTANDER,LOS SANTOS,0.5,2.6,4.1,5.3,138
10/15/2015 12:00:00 AM,04:42:55,L ,6.788,-73.13,145.80000000000001,1.6,NA,RSN,10,15-0442-55L.S201510,2015-10-15-0437-38M.COL___340,SANTANDER,LOS SANTOS,0.4,2.8,4.3,5.5,139
10/15/2015 12:00:00 AM,05:06:01,L ,6.814,-73.147999999999996,137.6,1.4,NA,RSN,8,15-0506-01L.S201510,2015-10-15-0457-41M.COL___340,SANTANDER,LOS SANTOS,0.4,3.2,4.9,6.8,135
